name,startTime,endTime,type,track,color
I,12271.799999998882,12271.799999998882,Components ⚛,,primary-light
Gt,12271.89999999851,12272,Components ⚛,,primary-light
$t,12272,12272.099999999627,Components ⚛,,primary-light
Wt,12272.099999999627,12273.099999999627,Components ⚛,,primary
Jt,12272.599999999627,12272.89999999851,Components ⚛,,primary-light
Qt,12273,12273,Components ⚛,,primary-light
Qt,12273,12273.099999999627,Components ⚛,,primary-light
Remaining Effects,12273.5,12274.89999999851,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: load,12276.5,12276.599999999627,Blocking,Scheduler ⚛,warning
Update,12276.599999999627,12277.599999999627,Blocking,Scheduler ⚛,primary-light
Render,12277.599999999627,12281.099999999627,Blocking,Scheduler ⚛,primary-dark
Unmount,12281.39999999851,12281.5,Components ⚛,,warning
Commit,12281.099999999627,12282,Blocking,Scheduler ⚛,secondary-dark
Waiting for Paint,12282,12283.199999999255,Blocking,Scheduler ⚛,secondary-light
Unmount,12283.299999998882,12283.39999999851,Components ⚛,,warning
an,12277.799999998882,12281.099999999627,Components ⚛,,primary
kr,12278.299999998882,12278.799999998882,Components ⚛,,primary-light
Gt,12278.599999999627,12278.799999998882,Components ⚛,,primary-light
lr,12278.799999998882,12280.299999998882,Components ⚛,,primary
ar,12279.299999998882,12279.39999999851,Components ⚛,,primary-light
Mount,12278.799999998882,12280.299999998882,Components ⚛,,warning
Wt,12280.299999998882,12281.099999999627,Components ⚛,,primary-light
Jt,12280.699999999255,12280.89999999851,Components ⚛,,primary-light
Qt,12280.89999999851,12281,Components ⚛,,primary-light
Qt,12281,12281.099999999627,Components ⚛,,primary-light
lr,12278.799999998882,0,Components ⚛,,primary
ar,12279.299999998882,12279.39999999851,Components ⚛,,primary-light
Remaining Effects,12283.199999999255,12285.199999999255,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: load,12313.39999999851,12313.799999998882,Blocking,Scheduler ⚛,warning
Update,12313.799999998882,12314.599999999627,Blocking,Scheduler ⚛,primary-light
Render,12314.599999999627,12328.39999999851,Blocking,Scheduler ⚛,primary-dark
a,12328.89999999851,12329,Components ⚛,,secondary-light
Mount,12328.89999999851,12329.099999999627,Components ⚛,,warning
Commit,12328.39999999851,12329.199999999255,Blocking,Scheduler ⚛,secondary-dark
,12329.199999999255,12331.699999999255,Blocking,Scheduler ⚛,secondary-light
an,12314.699999999255,12328.39999999851,Components ⚛,,primary
kr,12315.199999999255,12315.699999999255,Components ⚛,,primary-light
Gt,12315.5,12315.699999999255,Components ⚛,,primary-light
wr,12315.699999999255,12327.5,Components ⚛,,primary-light
pr,12315.89999999851,12319.699999999255,Components ⚛,,primary-light
vr,12316.299999998882,12317.199999999255,Components ⚛,,primary-light
Hit,12316.599999999627,12317.199999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12316.599999999627,12317.199999999255,Components ⚛,,primary-light
tr,12316.699999999255,12316.89999999851,Components ⚛,,primary-light
rr,12316.699999999255,12316.89999999851,Components ⚛,,primary-light
mr,12316.89999999851,12317,Components ⚛,,primary-light
mr,12317,12317,Components ⚛,,primary-light
Xt,12317,12317.199999999255,Components ⚛,,primary-light
vr,12317.199999999255,12317.799999998882,Components ⚛,,primary-light
Hit,12317.39999999851,12317.799999998882,Components ⚛,,primary-light
ForwardRef(LinkComponent),12317.39999999851,12317.799999998882,Components ⚛,,primary-light
tr,12317.5,12317.599999999627,Components ⚛,,primary-light
rr,12317.5,12317.599999999627,Components ⚛,,primary-light
Xt,12317.599999999627,12317.799999998882,Components ⚛,,primary-light
vr,12317.799999998882,12318.39999999851,Components ⚛,,primary-light
Hit,12318,12318.39999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12318.099999999627,12318.39999999851,Components ⚛,,primary-light
mr,12318.099999999627,12318.199999999255,Components ⚛,,primary-light
mr,12318.199999999255,12318.299999998882,Components ⚛,,primary-light
Xt,12318.299999998882,12318.39999999851,Components ⚛,,primary-light
vr,12318.39999999851,12319,Components ⚛,,primary-light
Hit,12318.599999999627,12319,Components ⚛,,primary-light
ForwardRef(LinkComponent),12318.699999999255,12319,Components ⚛,,primary-light
mr,12318.799999998882,12318.799999998882,Components ⚛,,primary-light
mr,12318.799999998882,12318.89999999851,Components ⚛,,primary-light
Xt,12318.89999999851,12319,Components ⚛,,primary-light
vr,12319,12319.699999999255,Components ⚛,,primary-light
Hit,12319.299999998882,12319.699999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12319.299999998882,12319.699999999255,Components ⚛,,primary-light
tr,12319.39999999851,12319.5,Components ⚛,,primary-light
rr,12319.39999999851,12319.5,Components ⚛,,primary-light
mr,12319.5,12319.599999999627,Components ⚛,,primary-light
mr,12319.599999999627,12319.599999999627,Components ⚛,,primary-light
Xt,12319.599999999627,12319.699999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12337.699999999255,12337.799999998882,Components ⚛,,secondary-light
pr,12319.699999999255,12322.89999999851,Components ⚛,,primary-light
vr,12319.89999999851,12320.5,Components ⚛,,primary-light
Hit,12320.199999999255,12320.5,Components ⚛,,primary-light
ForwardRef(LinkComponent),12320.199999999255,12320.5,Components ⚛,,primary-light
tr,12320.299999998882,12320.39999999851,Components ⚛,,primary-light
rr,12320.299999998882,12320.39999999851,Components ⚛,,primary-light
mr,12320.39999999851,12320.39999999851,Components ⚛,,primary-light
mr,12320.39999999851,12320.5,Components ⚛,,primary-light
vr,12320.5,12321.199999999255,Components ⚛,,primary-light
Hit,12320.799999998882,12321.199999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12320.799999998882,12321.199999999255,Components ⚛,,primary-light
tr,12320.89999999851,12321,Components ⚛,,primary-light
rr,12320.89999999851,12321,Components ⚛,,primary-light
Xt,12321,12321.199999999255,Components ⚛,,primary-light
vr,12321.199999999255,12321.699999999255,Components ⚛,,primary-light
Hit,12321.39999999851,12321.699999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12321.39999999851,12321.699999999255,Components ⚛,,primary-light
tr,12321.39999999851,12321.5,Components ⚛,,primary-light
rr,12321.39999999851,12321.5,Components ⚛,,primary-light
mr,12321.5,12321.5,Components ⚛,,primary-light
mr,12321.5,12321.599999999627,Components ⚛,,primary-light
Xt,12321.599999999627,12321.699999999255,Components ⚛,,primary-light
vr,12321.699999999255,12322.299999998882,Components ⚛,,primary-light
Hit,12322,12322.299999998882,Components ⚛,,primary-light
ForwardRef(LinkComponent),12322,12322.299999998882,Components ⚛,,primary-light
tr,12322,12322.199999999255,Components ⚛,,primary-light
rr,12322.099999999627,12322.199999999255,Components ⚛,,primary-light
Xt,12322.199999999255,12322.299999998882,Components ⚛,,primary-light
vr,12322.299999998882,12322.89999999851,Components ⚛,,primary-light
Hit,12322.5,12322.89999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12322.5,12322.89999999851,Components ⚛,,primary-light
tr,12322.599999999627,12322.699999999255,Components ⚛,,primary-light
rr,12322.699999999255,12322.699999999255,Components ⚛,,primary-light
mr,12322.699999999255,12322.699999999255,Components ⚛,,primary-light
mr,12322.699999999255,12322.799999998882,Components ⚛,,primary-light
Xt,12322.799999998882,12322.89999999851,Components ⚛,,primary-light
pr,12322.89999999851,12326.599999999627,Components ⚛,,primary-light
vr,12323.199999999255,12323.699999999255,Components ⚛,,primary-light
Hit,12323.39999999851,12323.699999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12323.39999999851,12323.699999999255,Components ⚛,,primary-light
tr,12323.5,12323.599999999627,Components ⚛,,primary-light
rr,12323.5,12323.599999999627,Components ⚛,,primary-light
Xt,12323.599999999627,12323.699999999255,Components ⚛,,primary-light
vr,12323.699999999255,12324.299999998882,Components ⚛,,primary-light
Hit,12324,12324.299999998882,Components ⚛,,primary-light
ForwardRef(LinkComponent),12324,12324.299999998882,Components ⚛,,primary-light
tr,12324.099999999627,12324.199999999255,Components ⚛,,primary-light
rr,12324.099999999627,12324.199999999255,Components ⚛,,primary-light
mr,12324.199999999255,12324.199999999255,Components ⚛,,primary-light
mr,12324.199999999255,12324.299999998882,Components ⚛,,primary-light
vr,12324.299999998882,12324.89999999851,Components ⚛,,primary-light
Hit,12324.5,12324.89999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12324.599999999627,12324.89999999851,Components ⚛,,primary-light
tr,12324.599999999627,12324.699999999255,Components ⚛,,primary-light
rr,12324.599999999627,12324.699999999255,Components ⚛,,primary-light
Xt,12324.699999999255,12324.89999999851,Components ⚛,,primary-light
vr,12324.89999999851,12325.5,Components ⚛,,primary-light
Hit,12325.099999999627,12325.5,Components ⚛,,primary-light
ForwardRef(LinkComponent),12325.199999999255,12325.5,Components ⚛,,primary-light
mr,12325.299999998882,12325.299999998882,Components ⚛,,primary-light
mr,12325.299999998882,12325.39999999851,Components ⚛,,primary-light
Xt,12325.39999999851,12325.5,Components ⚛,,primary-light
vr,12325.5,12326.599999999627,Components ⚛,,primary-light
Hit,12325.699999999255,12326.599999999627,Components ⚛,,primary-light
ForwardRef(LinkComponent),12325.699999999255,12326.599999999627,Components ⚛,,primary-light
tr,12325.799999998882,12325.89999999851,Components ⚛,,primary-light
rr,12325.799999998882,12325.89999999851,Components ⚛,,primary-light
mr,12325.89999999851,12325.89999999851,Components ⚛,,primary-light
mr,12325.89999999851,12326.39999999851,Components ⚛,,primary
Xt,12326.39999999851,12326.599999999627,Components ⚛,,primary-light
pr,12326.599999999627,12327.39999999851,Components ⚛,,primary-light
vr,12326.699999999255,12327.39999999851,Components ⚛,,primary-light
Hit,12326.89999999851,12327.39999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12326.89999999851,12327.39999999851,Components ⚛,,primary-light
tr,12327,12327.199999999255,Components ⚛,,primary-light
nr,12327.099999999627,12327.199999999255,Components ⚛,,primary-light
Xt,12327.199999999255,12327.39999999851,Components ⚛,,primary-light
Mount,12315.699999999255,12327.5,Components ⚛,,warning
Mount,12333.799999998882,12349.89999999851,Components ⚛,,warning
Wt,12327.5,12328.39999999851,Components ⚛,,primary-light
Jt,12327.89999999851,12328.199999999255,Components ⚛,,primary-light
Qt,12328.199999999255,12328.39999999851,Components ⚛,,primary-light
wr,12315.699999999255,0,Components ⚛,,primary-light
pr,12315.89999999851,12319.699999999255,Components ⚛,,primary-light
vr,12316.299999998882,12317.199999999255,Components ⚛,,primary-light
Hit,12316.599999999627,12317.199999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12316.599999999627,12317.199999999255,Components ⚛,,primary-light
tr,12316.699999999255,12316.89999999851,Components ⚛,,primary-light
rr,12316.699999999255,12316.89999999851,Components ⚛,,primary-light
mr,12316.89999999851,12317,Components ⚛,,primary-light
mr,12317,12317,Components ⚛,,primary-light
Xt,12317,12317.199999999255,Components ⚛,,primary-light
vr,12317.199999999255,12317.799999998882,Components ⚛,,primary-light
Hit,12317.39999999851,12317.799999998882,Components ⚛,,primary-light
ForwardRef(LinkComponent),12317.39999999851,12317.799999998882,Components ⚛,,primary-light
tr,12317.5,12317.599999999627,Components ⚛,,primary-light
rr,12317.5,12317.599999999627,Components ⚛,,primary-light
mr,12317.599999999627,12317.599999999627,Components ⚛,,primary-light
mr,12317.599999999627,12317.599999999627,Components ⚛,,primary-light
Xt,12317.599999999627,12317.799999998882,Components ⚛,,primary-light
vr,12317.799999998882,12318.39999999851,Components ⚛,,primary-light
Hit,12318,12318.39999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12318.099999999627,12318.39999999851,Components ⚛,,primary-light
tr,12318.099999999627,12318.099999999627,Components ⚛,,primary-light
rr,12318.099999999627,12318.099999999627,Components ⚛,,primary-light
mr,12318.099999999627,12318.199999999255,Components ⚛,,primary-light
mr,12318.199999999255,12318.299999998882,Components ⚛,,primary-light
Xt,12318.299999998882,12318.39999999851,Components ⚛,,primary-light
vr,12318.39999999851,12319,Components ⚛,,primary-light
Hit,12318.599999999627,12319,Components ⚛,,primary-light
ForwardRef(LinkComponent),12318.699999999255,12319,Components ⚛,,primary-light
tr,12318.799999998882,12318.799999998882,Components ⚛,,primary-light
rr,12318.799999998882,12318.799999998882,Components ⚛,,primary-light
mr,12318.799999998882,12318.799999998882,Components ⚛,,primary-light
mr,12318.799999998882,12318.89999999851,Components ⚛,,primary-light
Xt,12318.89999999851,12319,Components ⚛,,primary-light
vr,12319,12319.699999999255,Components ⚛,,primary-light
Hit,12319.299999998882,12319.699999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12319.299999998882,12319.699999999255,Components ⚛,,primary-light
tr,12319.39999999851,12319.5,Components ⚛,,primary-light
rr,12319.39999999851,12319.5,Components ⚛,,primary-light
mr,12319.5,12319.599999999627,Components ⚛,,primary-light
mr,12319.599999999627,12319.599999999627,Components ⚛,,primary-light
Xt,12319.599999999627,12319.699999999255,Components ⚛,,primary-light
pr,12319.699999999255,12322.89999999851,Components ⚛,,primary-light
vr,12319.89999999851,12320.5,Components ⚛,,primary-light
Hit,12320.199999999255,12320.5,Components ⚛,,primary-light
ForwardRef(LinkComponent),12320.199999999255,12320.5,Components ⚛,,primary-light
tr,12320.299999998882,12320.39999999851,Components ⚛,,primary-light
rr,12320.299999998882,12320.39999999851,Components ⚛,,primary-light
mr,12320.39999999851,12320.39999999851,Components ⚛,,primary-light
mr,12320.39999999851,12320.5,Components ⚛,,primary-light
Xt,12320.5,12320.5,Components ⚛,,primary-light
vr,12320.5,12321.199999999255,Components ⚛,,primary-light
Hit,12320.799999998882,12321.199999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12320.799999998882,12321.199999999255,Components ⚛,,primary-light
tr,12320.89999999851,12321,Components ⚛,,primary-light
rr,12320.89999999851,12321,Components ⚛,,primary-light
mr,12321,12321,Components ⚛,,primary-light
mr,12321,12321,Components ⚛,,primary-light
Xt,12321,12321.199999999255,Components ⚛,,primary-light
vr,12321.199999999255,12321.699999999255,Components ⚛,,primary-light
Hit,12321.39999999851,12321.699999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12321.39999999851,12321.699999999255,Components ⚛,,primary-light
tr,12321.39999999851,12321.5,Components ⚛,,primary-light
rr,12321.39999999851,12321.5,Components ⚛,,primary-light
mr,12321.5,12321.5,Components ⚛,,primary-light
mr,12321.5,12321.599999999627,Components ⚛,,primary-light
Xt,12321.599999999627,12321.699999999255,Components ⚛,,primary-light
vr,12321.699999999255,12322.299999998882,Components ⚛,,primary-light
Hit,12322,12322.299999998882,Components ⚛,,primary-light
ForwardRef(LinkComponent),12322,12322.299999998882,Components ⚛,,primary-light
tr,12322,12322.199999999255,Components ⚛,,primary-light
rr,12322.099999999627,12322.199999999255,Components ⚛,,primary-light
mr,12322.199999999255,12322.199999999255,Components ⚛,,primary-light
mr,12322.199999999255,12322.199999999255,Components ⚛,,primary-light
Xt,12322.199999999255,12322.299999998882,Components ⚛,,primary-light
vr,12322.299999998882,12322.89999999851,Components ⚛,,primary-light
Hit,12322.5,12322.89999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12322.5,12322.89999999851,Components ⚛,,primary-light
tr,12322.599999999627,12322.699999999255,Components ⚛,,primary-light
rr,12322.699999999255,12322.699999999255,Components ⚛,,primary-light
mr,12322.699999999255,12322.699999999255,Components ⚛,,primary-light
mr,12322.699999999255,12322.799999998882,Components ⚛,,primary-light
Xt,12322.799999998882,12322.89999999851,Components ⚛,,primary-light
pr,12322.89999999851,12326.599999999627,Components ⚛,,primary-light
vr,12323.199999999255,12323.699999999255,Components ⚛,,primary-light
Hit,12323.39999999851,12323.699999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12323.39999999851,12323.699999999255,Components ⚛,,primary-light
tr,12323.5,12323.599999999627,Components ⚛,,primary-light
rr,12323.5,12323.599999999627,Components ⚛,,primary-light
mr,12323.599999999627,12323.599999999627,Components ⚛,,primary-light
mr,12323.599999999627,12323.599999999627,Components ⚛,,primary-light
Xt,12323.599999999627,12323.699999999255,Components ⚛,,primary-light
vr,12323.699999999255,12324.299999998882,Components ⚛,,primary-light
Hit,12324,12324.299999998882,Components ⚛,,primary-light
ForwardRef(LinkComponent),12324,12324.299999998882,Components ⚛,,primary-light
tr,12324.099999999627,12324.199999999255,Components ⚛,,primary-light
rr,12324.099999999627,12324.199999999255,Components ⚛,,primary-light
mr,12324.199999999255,12324.199999999255,Components ⚛,,primary-light
mr,12324.199999999255,12324.299999998882,Components ⚛,,primary-light
Xt,12324.299999998882,12324.299999998882,Components ⚛,,primary-light
vr,12324.299999998882,12324.89999999851,Components ⚛,,primary-light
Hit,12324.5,12324.89999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12324.599999999627,12324.89999999851,Components ⚛,,primary-light
tr,12324.599999999627,12324.699999999255,Components ⚛,,primary-light
rr,12324.599999999627,12324.699999999255,Components ⚛,,primary-light
mr,12324.699999999255,12324.699999999255,Components ⚛,,primary-light
mr,12324.699999999255,12324.699999999255,Components ⚛,,primary-light
Xt,12324.699999999255,12324.89999999851,Components ⚛,,primary-light
vr,12324.89999999851,12325.5,Components ⚛,,primary-light
Hit,12325.099999999627,12325.5,Components ⚛,,primary-light
ForwardRef(LinkComponent),12325.199999999255,12325.5,Components ⚛,,primary-light
tr,12325.299999998882,12325.299999998882,Components ⚛,,primary-light
rr,12325.299999998882,12325.299999998882,Components ⚛,,primary-light
mr,12325.299999998882,12325.299999998882,Components ⚛,,primary-light
mr,12325.299999998882,12325.39999999851,Components ⚛,,primary-light
Xt,12325.39999999851,12325.5,Components ⚛,,primary-light
vr,12325.5,12326.599999999627,Components ⚛,,primary-light
Hit,12325.699999999255,12326.599999999627,Components ⚛,,primary-light
ForwardRef(LinkComponent),12325.699999999255,12326.599999999627,Components ⚛,,primary-light
tr,12325.799999998882,12325.89999999851,Components ⚛,,primary-light
rr,12325.799999998882,12325.89999999851,Components ⚛,,primary-light
mr,12325.89999999851,12325.89999999851,Components ⚛,,primary-light
mr,12325.89999999851,12326.39999999851,Components ⚛,,primary
Xt,12326.39999999851,12326.599999999627,Components ⚛,,primary-light
pr,12326.599999999627,12327.39999999851,Components ⚛,,primary-light
vr,12326.699999999255,12327.39999999851,Components ⚛,,primary-light
Hit,12326.89999999851,12327.39999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12326.89999999851,12327.39999999851,Components ⚛,,primary-light
tr,12327,12327.199999999255,Components ⚛,,primary-light
nr,12327.099999999627,12327.199999999255,Components ⚛,,primary-light
mr,12327.199999999255,12327.199999999255,Components ⚛,,primary-light
mr,12327.199999999255,12327.199999999255,Components ⚛,,primary-light
Xt,12327.199999999255,12327.39999999851,Components ⚛,,primary-light
Remaining Effects,12331.699999999255,12377.599999999627,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: input,12377.599999999627,12377.599999999627,Blocking,Scheduler ⚛,warning
Update,12377.599999999627,12377.89999999851,Blocking,Scheduler ⚛,primary-light
Render,12377.89999999851,12380.299999998882,Blocking,Scheduler ⚛,primary-dark
Commit,12380.299999998882,12380.599999999627,Blocking,Scheduler ⚛,secondary-dark
,12380.599999999627,12380.699999999255,Blocking,Scheduler ⚛,secondary-light
an,12378.099999999627,12380.199999999255,Components ⚛,,primary-light
kr,12378.5,12379.199999999255,Components ⚛,,primary-light
Gt,12378.89999999851,12379.099999999627,Components ⚛,,primary-light
$t,12379.099999999627,12379.199999999255,Components ⚛,,primary-light
Wt,12379.199999999255,12380.199999999255,Components ⚛,,primary
Jt,12379.699999999255,12380,Components ⚛,,primary-light
Qt,12380,12380.099999999627,Components ⚛,,primary-light
Qt,12380.099999999627,12380.199999999255,Components ⚛,,primary-light
Remaining Effects,12380.699999999255,12381.89999999851,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Update,12386.299999998882,12386.799999998882,Blocking,Scheduler ⚛,primary-light
Render,12386.799999998882,12387.89999999851,Blocking,Scheduler ⚛,primary-dark
Commit,12387.89999999851,12388,Blocking,Scheduler ⚛,secondary-dark
Waiting for Paint,12388,12388.199999999255,Blocking,Scheduler ⚛,secondary-light
ForwardRef(LinkComponent),12387,12387.099999999627,Components ⚛,,primary-light
ForwardRef(LinkComponent),12387.099999999627,12387.199999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12387.199999999255,12387.199999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12387.199999999255,12387.199999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12388.799999998882,12388.89999999851,Components ⚛,,secondary-light
ForwardRef(LinkComponent),12387.199999999255,12387.299999998882,Components ⚛,,primary-light
ForwardRef(LinkComponent),12387.299999998882,12387.299999998882,Components ⚛,,primary-light
ForwardRef(LinkComponent),12387.299999998882,12387.5,Components ⚛,,primary-light
ForwardRef(LinkComponent),12387.5,12387.5,Components ⚛,,primary-light
ForwardRef(LinkComponent),12387.5,12387.5,Components ⚛,,primary-light
ForwardRef(LinkComponent),12387.5,12387.599999999627,Components ⚛,,primary-light
ForwardRef(LinkComponent),12387.599999999627,12387.599999999627,Components ⚛,,primary-light
ForwardRef(LinkComponent),12387.599999999627,12387.699999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12387.699999999255,12387.699999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12387.699999999255,12387.699999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12387.699999999255,12387.799999998882,Components ⚛,,primary-light
ForwardRef(LinkComponent),12387.799999998882,12387.89999999851,Components ⚛,,primary-light
Remaining Effects,12388.199999999255,12390.699999999255,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: load,12418.599999999627,12418.699999999255,Blocking,Scheduler ⚛,warning
Update,12418.699999999255,12419.099999999627,Blocking,Scheduler ⚛,primary-light
Render,12419.099999999627,12421.799999998882,Blocking,Scheduler ⚛,primary-dark
Unmount,12422,12422.099999999627,Components ⚛,,warning
Commit,12421.799999998882,12422.699999999255,Blocking,Scheduler ⚛,secondary-dark
Waiting for Paint,12422.699999999255,12424.299999998882,Blocking,Scheduler ⚛,secondary-light
Unmount,12424.299999998882,12424.39999999851,Components ⚛,,warning
an,12419.299999998882,12421.799999998882,Components ⚛,,primary-light
kr,12419.599999999627,12420.199999999255,Components ⚛,,primary-light
Gt,12420,12420.199999999255,Components ⚛,,primary-light
lr,12420.299999998882,12420.89999999851,Components ⚛,,primary-light
ar,12420.599999999627,12420.799999998882,Components ⚛,,primary-light
Mount,12420.299999998882,12420.89999999851,Components ⚛,,warning
Wt,12420.89999999851,12421.799999998882,Components ⚛,,primary-light
Jt,12421.299999998882,12421.599999999627,Components ⚛,,primary-light
Qt,12421.599999999627,12421.699999999255,Components ⚛,,primary-light
Qt,12421.699999999255,12421.799999998882,Components ⚛,,primary-light
lr,12420.299999998882,0,Components ⚛,,primary-light
ar,12420.599999999627,12420.799999998882,Components ⚛,,primary-light
Remaining Effects,12424.299999998882,12426.099999999627,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: input,12525.599999999627,12525.699999999255,Blocking,Scheduler ⚛,warning
Update,12525.699999999255,12526.199999999255,Blocking,Scheduler ⚛,primary-light
Render,12526.199999999255,12529.199999999255,Blocking,Scheduler ⚛,primary-dark
Commit,12529.199999999255,12529.5,Blocking,Scheduler ⚛,secondary-dark
,12529.5,12529.699999999255,Blocking,Scheduler ⚛,secondary-light
an,12526.5,12529.199999999255,Components ⚛,,primary
kr,12527,12527.699999999255,Components ⚛,,primary-light
I,12527.39999999851,12527.5,Components ⚛,,primary-light
Gt,12527.5,12527.699999999255,Components ⚛,,primary-light
Wt,12527.699999999255,12529.199999999255,Components ⚛,,primary
Jt,12528.39999999851,12528.89999999851,Components ⚛,,primary
Qt,12528.89999999851,12529,Components ⚛,,primary-light
Qt,12529,12529.199999999255,Components ⚛,,primary-light
Remaining Effects,12529.699999999255,12531.199999999255,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: load,12568.5,12568.699999999255,Blocking,Scheduler ⚛,warning
Update,12568.699999999255,12569.099999999627,Blocking,Scheduler ⚛,primary-light
Render,12569.099999999627,12572.39999999851,Blocking,Scheduler ⚛,primary-dark
Commit,12572.39999999851,12572.89999999851,Blocking,Scheduler ⚛,secondary-dark
Waiting for Paint,12572.89999999851,12573.099999999627,Blocking,Scheduler ⚛,secondary-light
an,12569.299999998882,12572.39999999851,Components ⚛,,primary
kr,12569.799999998882,12570.5,Components ⚛,,primary-light
I,12570.199999999255,12570.39999999851,Components ⚛,,primary-light
Gt,12570.39999999851,12570.5,Components ⚛,,primary-light
lr,12570.599999999627,12571.199999999255,Components ⚛,,primary-light
ar,12571,12571.099999999627,Components ⚛,,primary-light
Wt,12571.199999999255,12572.39999999851,Components ⚛,,primary
Jt,12571.799999998882,12572.099999999627,Components ⚛,,primary-light
Qt,12572.099999999627,12572.199999999255,Components ⚛,,primary-light
Qt,12572.299999998882,12572.39999999851,Components ⚛,,primary-light
Remaining Effects,12573.099999999627,12574.699999999255,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: input,12586.599999999627,12586.799999998882,Blocking,Scheduler ⚛,warning
Update,12586.799999998882,12587.199999999255,Blocking,Scheduler ⚛,primary-light
Render,12587.199999999255,12590.199999999255,Blocking,Scheduler ⚛,primary-dark
Commit,12590.199999999255,12590.39999999851,Blocking,Scheduler ⚛,secondary-dark
,12590.39999999851,12590.599999999627,Blocking,Scheduler ⚛,secondary-light
an,12587.39999999851,12590.199999999255,Components ⚛,,primary
kr,12587.89999999851,12588.699999999255,Components ⚛,,primary
Gt,12588.39999999851,12588.599999999627,Components ⚛,,primary-light
$t,12588.599999999627,12588.699999999255,Components ⚛,,primary-light
Wt,12588.699999999255,12590.199999999255,Components ⚛,,primary
